11927,Mike,Nunez,550055,WR,184,679,26797
11928,Jimmy,Jameson,110011,RB,134,959,23229
11929,Bob,Nunez,220022,RB,939,705,45810
11930,Dave,Nunez,330033,RB,601,787,55618
11931,Jimmy,Jameson,110011,QB,784,913,18831
11932,Jimmy,Jones,440044,RB,664,999,28501
11933,Mike,Perez,440044,RB,572,72,31671
11934,Billy,Smith,550055,QB,355,956,25287
11935,Bob,Nunez,550055,RB,212,20,48591
11936,Bob,Perez,220022,WR,726,217,17739
11937,Mike,Perez,330033,RB,250,373,45152
11938,Mike,Smith,220022,QB,601,294,49135
11939,Jimmy,Perez,550055,WR,67,497,39772
11940,Mike,Smith,440044,WR,184,877,34843
11941,Jimmy,Nunez,330033,RB,893,610,45681
11942,Jimmy,Nunez,550055,QB,311,832,64390
11943,Bob,Perez,550055,QB,509,8,30729
11944,Billy,Jameson,220022,RB,643,551,32695
11945,Jimmy,Nunez,550055,RB,292,511,16588
11946,Jimmy,Jones,110011,WR,420,565,68122
11947,Dave,Nunez,440044,RB,187,386,61254
11948,Billy,Jameson,550055,WR,867,853,38656
11949,Jimmy,Nunez,110011,QB,556,797,18408
11950,Dave,Perez,550055,RB,663,289,19253
11951,Billy,Perez,220022,RB,339,921,37066
11952,Bob,Jones,440044,QB,366,23,18618
11953,Mike,Jameson,330033,RB,86,778,67175
11954,Mike,Perez,110011,RB,637,711,64859
11955,Dave,Perez,330033,WR,651,664,47640
11956,Dave,Smith,220022,RB,580,94,50290
11957,Jimmy,Perez,220022,QB,328,328,67688
11958,Jimmy,Smith,220022,QB,501,42,46491
11959,Bob,Perez,110011,WR,190,307,60003
11960,Bob,Nunez,220022,WR,804,237,63601
11961,Mike,Perez,330033,WR,246,599,22908
11962,Mike,Nunez,220022,WR,29,49,51143
11963,Billy,Jameson,550055,RB,668,102,61432
11964,Billy,Jameson,220022,QB,143,827,51521
11965,Billy,Jameson,550055,RB,888,513,24901
11966,Jimmy,Jones,220022,QB,15,37,68341
11967,Jimmy,Jameson,330033,WR,466,88,17264
11968,Mike,Perez,440044,WR,406,58,58067
11969,Dave,Smith,440044,QB,583,274,30143
11970,Dave,Jones,110011,RB,215,432,39936
11971,Bob,Jones,110011,WR,232,705,46534
11972,Jimmy,Smith,110011,RB,949,323,51889
11973,Jimmy,Perez,110011,QB,159,804,52559
11974,Mike,Perez,440044,WR,281,601,42363
11975,Billy,Smith,330033,WR,451,630,17703
11976,Mike,Jameson,440044,QB,54,294,53578
11977,Dave,Smith,220022,QB,162,133,11292
11978,Dave,Jones,550055,WR,250,152,22412
11979,Billy,Perez,220022,RB,241,416,29513
11980,Jimmy,Smith,330033,RB,431,483,62721
11981,Billy,Perez,550055,WR,381,338,26979
11982,Jimmy,Jameson,330033,WR,349,344,17026
11983,Mike,Smith,550055,QB,629,216,27785
11984,Dave,Jameson,220022,WR,966,179,66697
11985,Dave,Jameson,220022,RB,967,754,50222
11986,Jimmy,Perez,220022,QB,946,347,25164
11987,Bob,Jones,550055,RB,856,533,57974
11988,Bob,Jones,440044,WR,778,994,67351
11989,Dave,Jones,440044,QB,226,628,68977
11990,Jimmy,Jones,110011,WR,572,842,25475
11991,Mike,Smith,550055,RB,710,611,65393
11992,Bob,Jameson,440044,WR,112,752,13936
11993,Dave,Perez,440044,RB,586,470,17704
11994,Billy,Nunez,550055,RB,1,40,67335
11995,Bob,Jones,440044,RB,592,650,50194
11996,Bob,Smith,110011,RB,486,265,21044
11997,Mike,Nunez,550055,QB,458,764,60445
11998,Dave,Jameson,330033,RB,356,390,64715
11999,Billy,Jameson,220022,QB,950,646,22585
12000,Dave,Jameson,330033,WR,884,466,58798
12001,Mike,Jameson,550055,QB,558,669,62343
12002,Bob,Nunez,220022,QB,234,231,32436
12003,Billy,Smith,220022,WR,821,177,45174
12004,Bob,Nunez,220022,WR,651,610,49151
12005,Bob,Perez,440044,WR,942,751,19711
12006,Mike,Jones,330033,RB,771,338,62512
12007,Mike,Jones,110011,WR,596,996,33964
12008,Billy,Jones,220022,RB,29,626,46917
12009,Dave,Jones,110011,RB,283,636,67344
12010,Jimmy,Jones,110011,RB,491,673,24634
12011,Bob,Nunez,440044,RB,685,748,37221
12012,Jimmy,Nunez,550055,QB,96,391,67006
12013,Dave,Perez,440044,RB,6,855,43580
12014,Mike,Perez,110011,WR,701,801,49248
12015,Bob,Jameson,330033,QB,556,615,42266
12016,Bob,Nunez,550055,RB,71,481,20340
12017,Jimmy,Smith,330033,QB,667,930,28538
12018,Dave,Nunez,550055,QB,16,265,54247
12019,Dave,Smith,550055,QB,612,86,34224
12020,Bob,Jones,220022,RB,720,92,40075
12021,Bob,Jones,220022,RB,450,68,38928
12022,Dave,Jones,440044,QB,460,753,47005
12023,Billy,Nunez,440044,RB,631,473,47852
12024,Billy,Jameson,220022,RB,738,72,36933
12025,Jimmy,Perez,220022,RB,871,539,24037
12026,Billy,Smith,440044,RB,368,180,12234
12027,Billy,Jones,440044,QB,905,113,33756
12028,Dave,Smith,440044,RB,683,525,17893
12029,Bob,Perez,220022,QB,713,80,21759
12030,Billy,Jones,110011,WR,79,800,43153
12031,Bob,Smith,330033,RB,897,564,23706
12032,Bob,Jameson,220022,QB,125,179,55952
12033,Mike,Jameson,110011,WR,849,317,20904
12034,Dave,Jameson,220022,RB,175,158,68442
12035,Jimmy,Jameson,330033,WR,127,384,46137
12036,Jimmy,Jones,330033,WR,302,655,50267
12037,Dave,Perez,330033,RB,1000,369,36607
12038,Billy,Jones,550055,QB,671,151,10694
12039,Mike,Jameson,110011,QB,75,338,52603
12040,Bob,Perez,550055,QB,603,939,65786
12041,Billy,Jones,550055,QB,555,442,19254
12042,Mike,Perez,550055,QB,292,596,23363
12043,Mike,Jameson,550055,RB,236,141,68606
12044,Mike,Jones,110011,QB,775,733,49302
12045,Jimmy,Jameson,440044,RB,366,273,24167
12046,Jimmy,Perez,220022,RB,576,564,12630
12047,Dave,Jameson,330033,RB,986,17,58073
12048,Dave,Smith,220022,QB,701,991,44882
12049,Mike,Jameson,550055,WR,988,894,29152
12050,Dave,Nunez,440044,RB,164,359,58191
12051,Jimmy,Nunez,110011,WR,687,555,49747
12052,Mike,Smith,220022,RB,109,723,35743
12053,Billy,Nunez,330033,QB,57,183,40066
12054,Mike,Jones,110011,RB,218,292,22633
12055,Mike,Nunez,110011,RB,424,462,15810
12056,Jimmy,Jameson,440044,QB,482,239,21879
12057,Billy,Nunez,550055,WR,458,196,50714
12058,Mike,Nunez,110011,RB,464,438,62906
12059,Dave,Smith,550055,RB,976,947,18295
12060,Billy,Jameson,220022,WR,866,226,23146
12061,Billy,Jones,550055,QB,631,215,42635
12062,Mike,Jameson,330033,RB,846,316,69264
12063,Mike,Jameson,550055,WR,39,524,47173
12064,Jimmy,Nunez,440044,RB,133,553,35955
12065,Jimmy,Perez,330033,RB,747,924,62786
12066,Jimmy,Jameson,440044,WR,305,879,17202
12067,Bob,Jones,110011,RB,326,78,25477
12068,Billy,Jones,220022,WR,607,372,68409
12069,Billy,Perez,330033,QB,622,985,42601
12070,Dave,Smith,330033,WR,604,384,66020
12071,Mike,Nunez,110011,RB,72,81,51398
12072,Bob,Smith,330033,RB,787,27,53409
12073,Jimmy,Perez,440044,RB,48,716,40616
12074,Jimmy,Perez,110011,QB,587,629,13977
12075,Jimmy,Perez,220022,WR,487,778,45018
12076,Jimmy,Perez,330033,QB,148,389,12161
12077,Bob,Smith,220022,QB,801,358,42575
12078,Bob,Jones,440044,QB,612,633,24474
12079,Dave,Perez,330033,WR,29,169,48182
12080,Jimmy,Jones,110011,WR,807,606,31498
12081,Jimmy,Perez,220022,RB,850,792,37880
12082,Dave,Perez,550055,QB,292,196,30175
12083,Bob,Perez,550055,RB,871,504,49961
12084,Mike,Jameson,550055,QB,1000,820,67547
12085,Dave,Perez,440044,QB,281,295,49226
12086,Bob,Smith,330033,WR,984,825,42764
12087,Billy,Smith,220022,RB,635,908,17276
12088,Jimmy,Nunez,330033,WR,45,191,35535
12089,Mike,Jameson,110011,WR,162,219,23476
12090,Mike,Smith,220022,QB,775,277,44745
12091,Dave,Jones,330033,RB,473,621,20436
12092,Mike,Smith,440044,WR,622,595,10890
12093,Dave,Nunez,110011,QB,19,165,36037
12094,Dave,Smith,110011,WR,977,476,16706
12095,Billy,Smith,110011,WR,656,153,16715
12096,Dave,Smith,110011,WR,796,553,30266
12097,Mike,Smith,330033,QB,725,427,18468
12098,Bob,Nunez,220022,QB,376,768,38475
12099,Jimmy,Smith,440044,RB,307,465,11522
12100,Mike,Smith,110011,RB,344,438,22792
12101,Bob,Nunez,550055,RB,477,146,49532
12102,Mike,Smith,330033,WR,697,402,55795
12103,Jimmy,Nunez,110011,QB,434,48,56346
12104,Billy,Perez,220022,RB,476,647,61548
12105,Mike,Smith,330033,QB,132,713,13568
12106,Mike,Nunez,330033,RB,895,790,25472
12107,Mike,Jones,440044,WR,307,501,65340
12108,Dave,Perez,330033,QB,95,301,63147
12109,Billy,Jones,220022,WR,473,587,66863
12110,Bob,Perez,550055,WR,51,452,21350
12111,Dave,Smith,110011,WR,216,928,58272
12112,Billy,Smith,440044,RB,240,171,59337
12113,Bob,Nunez,550055,WR,985,735,62549
12114,Billy,Jones,220022,WR,748,644,41052
12115,Dave,Nunez,550055,QB,926,132,66517
12116,Dave,Perez,110011,QB,297,811,18599
12117,Jimmy,Jones,550055,QB,503,442,67649
12118,Mike,Perez,330033,RB,872,476,39093
12119,Jimmy,Perez,110011,QB,631,238,10871
12120,Jimmy,Smith,220022,WR,57,450,68007
12121,Dave,Smith,110011,RB,507,240,61981
12122,Jimmy,Perez,330033,WR,860,850,25802
12123,Jimmy,Nunez,440044,WR,879,970,15168
12124,Billy,Smith,330033,QB,549,934,55975
12125,Jimmy,Jones,330033,QB,59,167,17956
12126,Dave,Smith,330033,RB,404,783,13390
12127,Billy,Jameson,110011,QB,886,415,18027
12128,Mike,Perez,220022,RB,982,994,45005
12129,Dave,Perez,330033,RB,260,525,62683
12130,Jimmy,Jones,550055,QB,608,662,40591
12131,Billy,Smith,330033,RB,761,618,66532
12132,Bob,Smith,110011,WR,983,321,30178
12133,Bob,Jones,550055,RB,717,682,19317
12134,Dave,Nunez,550055,QB,588,630,25464
12135,Billy,Jones,550055,QB,539,907,20202
12136,Bob,Smith,440044,WR,607,315,63876
12137,Billy,Jameson,440044,WR,865,372,53275
12138,Mike,Jameson,330033,QB,359,726,62278
12139,Billy,Smith,330033,WR,489,291,61391
12140,Mike,Nunez,550055,QB,388,57,50084
12141,Bob,Nunez,220022,RB,27,273,50663
12142,Dave,Nunez,220022,QB,818,513,32800
12143,Dave,Jameson,220022,QB,925,775,59000
12144,Mike,Nunez,330033,RB,965,845,32648
12145,Jimmy,Smith,550055,RB,879,453,31221
12146,Bob,Nunez,220022,QB,432,760,64900
12147,Mike,Perez,220022,QB,804,811,26446
12148,Jimmy,Nunez,110011,WR,503,771,60935
12149,Billy,Smith,330033,RB,481,571,66077
12150,Dave,Jameson,220022,QB,111,294,62047
12151,Dave,Jameson,110011,QB,582,543,51866
12152,Bob,Nunez,440044,WR,360,44,33629
12153,Dave,Perez,220022,RB,237,463,51764
12154,Dave,Smith,550055,WR,524,441,26093
12155,Jimmy,Jameson,330033,RB,269,807,18747
12156,Billy,Nunez,330033,WR,72,325,36768
12157,Dave,Nunez,220022,QB,89,955,26254
12158,Dave,Jones,220022,QB,874,429,62660
12159,Jimmy,Jameson,440044,QB,272,252,38556
12160,Bob,Jones,330033,QB,874,35,65585
12161,Dave,Perez,550055,WR,898,456,20127
12162,Jimmy,Nunez,330033,WR,922,869,53523
12163,Jimmy,Perez,550055,QB,513,159,43353
12164,Jimmy,Smith,110011,QB,560,548,51376
12165,Billy,Jameson,440044,WR,325,13,56552
12166,Dave,Perez,440044,WR,694,842,43551
12167,Mike,Perez,550055,WR,416,881,16011
12168,Bob,Nunez,440044,QB,558,365,24357
12169,Bob,Jones,220022,WR,616,154,27390
12170,Dave,Jameson,220022,RB,48,283,61078
12171,Billy,Nunez,110011,QB,646,8,68344
12172,Dave,Jameson,220022,RB,622,724,51319
12173,Dave,Jameson,330033,RB,505,940,39528
12174,Dave,Smith,220022,RB,845,205,50020
12175,Jimmy,Jameson,220022,QB,65,583,53296
12176,Bob,Perez,440044,WR,536,719,52913
12177,Jimmy,Nunez,440044,QB,972,202,65416
12178,Billy,Jameson,110011,RB,156,917,59600
12179,Billy,Jameson,220022,RB,101,887,56332
12180,Dave,Jones,550055,RB,721,813,69515
12181,Jimmy,Jameson,330033,RB,827,972,64858
12182,Jimmy,Jones,440044,WR,438,663,33230
12183,Billy,Jameson,550055,RB,713,411,13215
12184,Jimmy,Jameson,440044,QB,535,686,26842
12185,Jimmy,Jones,330033,RB,72,632,11220
12186,Jimmy,Jones,110011,WR,234,163,41919
12187,Bob,Nunez,110011,RB,332,782,66612
12188,Mike,Jones,330033,WR,505,594,12908
12189,Bob,Jones,330033,RB,644,250,54513
12190,Mike,Jones,550055,RB,403,274,39488
12191,Mike,Nunez,550055,RB,568,472,22282
12192,Dave,Jameson,110011,RB,573,915,16335
12193,Billy,Perez,440044,WR,579,31,66196
12194,Dave,Nunez,550055,RB,422,423,16950
12195,Bob,Jameson,550055,WR,110,169,17089
12196,Billy,Jones,110011,QB,806,232,32747
12197,Dave,Nunez,550055,RB,721,719,16107
12198,Bob,Jameson,550055,QB,729,699,21597
12199,Bob,Nunez,330033,RB,105,694,25646
12200,Bob,Nunez,110011,WR,811,249,40630
12201,Bob,Smith,330033,RB,956,141,50541
12202,Mike,Jones,330033,WR,498,326,42620
12203,Billy,Smith,550055,QB,359,366,30129
12204,Billy,Perez,440044,RB,404,939,40970
12205,Dave,Perez,330033,RB,510,947,52282
12206,Dave,Jones,220022,RB,653,914,29557
12207,Jimmy,Nunez,220022,WR,2,632,18641
12208,Dave,Perez,550055,QB,809,680,25969
12209,Billy,Perez,550055,RB,94,915,48329
12210,Jimmy,Jones,220022,QB,252,189,62398
12211,Bob,Nunez,440044,WR,771,724,21460
12212,Dave,Smith,110011,QB,902,740,11228
12213,Billy,Perez,330033,RB,726,962,49036
12214,Billy,Jameson,330033,QB,732,966,52861
12215,Mike,Nunez,110011,QB,786,3,41592
12216,Billy,Jameson,440044,QB,687,207,53075
12217,Mike,Smith,550055,WR,713,250,53573
12218,Billy,Smith,110011,RB,797,900,25182
12219,Jimmy,Jones,550055,RB,641,485,26290
12220,Billy,Nunez,440044,RB,358,520,18057
12221,Mike,Nunez,550055,RB,746,514,60882
12222,Mike,Nunez,440044,WR,973,67,61667
12223,Mike,Nunez,110011,RB,795,890,59512
12224,Mike,Jameson,440044,WR,932,949,35138
12225,Bob,Smith,220022,WR,202,909,62696
12226,Bob,Nunez,110011,WR,133,594,63326
12227,Billy,Jones,220022,WR,652,367,11755
12228,Billy,Jones,110011,RB,516,841,62714
12229,Dave,Perez,220022,QB,603,343,25727
12230,Mike,Jameson,220022,WR,462,536,29108
12231,Bob,Smith,330033,QB,277,776,43340
12232,Bob,Perez,550055,QB,849,95,22379
12233,Billy,Jameson,110011,RB,783,373,33790
12234,Jimmy,Smith,330033,QB,514,806,38539
12235,Billy,Smith,550055,QB,574,175,39850
12236,Mike,Jones,550055,WR,789,236,49185
12237,Billy,Perez,330033,WR,615,359,37363
12238,Dave,Perez,550055,WR,176,373,31999
12239,Jimmy,Perez,110011,RB,737,868,44360
12240,Dave,Jones,440044,RB,908,530,64148
12241,Mike,Nunez,330033,QB,168,613,48063
12242,Bob,Nunez,220022,WR,430,981,60470
12243,Billy,Nunez,220022,WR,84,999,39987
12244,Bob,Nunez,220022,QB,342,942,48903
12245,Bob,Smith,440044,WR,920,826,18455
12246,Billy,Jameson,550055,RB,908,499,62215
12247,Dave,Perez,330033,WR,848,381,68425
12248,Dave,Smith,440044,QB,470,231,14614
12249,Billy,Smith,440044,QB,102,44,63846
12250,Bob,Jones,550055,RB,274,502,57703
12251,Dave,Perez,220022,QB,176,812,25313
12252,Dave,Jameson,440044,RB,903,290,47659
12253,Jimmy,Smith,110011,QB,439,949,51927
12254,Mike,Smith,220022,WR,487,927,36003
12255,Mike,Jones,110011,WR,543,716,51654
12256,Billy,Jones,440044,WR,652,767,43051
12257,Dave,Nunez,330033,WR,447,134,48574
12258,Jimmy,Smith,220022,RB,979,642,35943
12259,Dave,Perez,550055,RB,881,528,41936
12260,Billy,Perez,440044,QB,175,222,63256
12261,Bob,Perez,110011,QB,57,456,63628
12262,Billy,Perez,440044,WR,736,399,23492
12263,Jimmy,Jameson,220022,WR,101,712,14224
12264,Mike,Smith,330033,RB,319,506,44721
12265,Bob,Jameson,440044,WR,706,444,29115
12266,Dave,Smith,550055,QB,208,83,33168
12267,Jimmy,Perez,330033,RB,252,817,55192
12268,Dave,Perez,440044,RB,969,637,37389
12269,Mike,Perez,550055,QB,31,75,24174
12270,Dave,Nunez,220022,QB,838,265,15665
12271,Mike,Jameson,550055,QB,336,424,63897
12272,Billy,Smith,220022,WR,448,351,63393
12273,Bob,Perez,220022,RB,147,57,35840
12274,Bob,Jones,220022,QB,888,909,56494
12275,Dave,Nunez,220022,WR,837,250,52094
12276,Mike,Perez,550055,WR,433,541,60300
12277,Mike,Jameson,330033,QB,925,1,52852
12278,Billy,Jameson,440044,QB,53,634,61068
12279,Billy,Jones,550055,QB,217,83,55930
12280,Bob,Smith,550055,QB,371,104,11497
12281,Bob,Smith,440044,RB,924,684,50837
12282,Mike,Nunez,110011,RB,155,228,60533
12283,Billy,Nunez,220022,RB,101,567,54120
12284,Bob,Jones,110011,QB,984,218,61686
12285,Mike,Jameson,330033,QB,579,745,61475
12286,Bob,Jones,220022,RB,973,65,59504
12287,Billy,Perez,110011,WR,525,195,51014
12288,Mike,Jameson,110011,RB,627,805,48939
12289,Bob,Jameson,440044,QB,841,911,25640
12290,Billy,Jones,220022,QB,19,826,42002
12291,Jimmy,Jameson,220022,WR,514,152,49450
12292,Jimmy,Smith,110011,QB,831,875,36418
12293,Dave,Nunez,330033,QB,904,971,31092
12294,Mike,Smith,110011,RB,734,338,15001
12295,Billy,Jones,330033,QB,357,950,27861
12296,Dave,Jameson,550055,WR,430,617,56576
12297,Jimmy,Perez,330033,QB,678,343,48878
12298,Billy,Jones,550055,RB,303,491,40359
12299,Billy,Nunez,110011,QB,261,984,48827
12300,Billy,Jones,440044,WR,206,484,28543
12301,Dave,Nunez,440044,QB,518,202,49430
12302,Dave,Nunez,440044,QB,881,73,65301
12303,Mike,Jones,550055,RB,608,381,22108
12304,Billy,Perez,550055,WR,999,119,15394
12305,Bob,Jones,330033,WR,216,652,39233
12306,Billy,Perez,330033,QB,667,936,29209
12307,Jimmy,Nunez,330033,QB,812,671,64151
12308,Dave,Jameson,330033,WR,663,793,12123
12309,Bob,Jameson,220022,WR,513,514,31955
12310,Billy,Jameson,330033,WR,821,230,40135
12311,Dave,Jameson,220022,QB,728,950,18150
12312,Bob,Smith,110011,WR,240,77,57378
12313,Billy,Perez,550055,WR,370,754,34092
12314,Billy,Nunez,440044,WR,778,444,58274
12315,Mike,Nunez,220022,RB,780,326,63972
12316,Bob,Jones,550055,WR,78,698,62401
12317,Billy,Perez,220022,QB,869,579,24463
12318,Jimmy,Jameson,220022,RB,33,758,55571
12319,Billy,Jones,110011,WR,378,497,15569
12320,Dave,Perez,330033,RB,533,48,49101
12321,Bob,Jones,330033,RB,82,636,59283
12322,Billy,Jones,220022,QB,930,657,60676
12323,Billy,Smith,220022,RB,826,387,35008
12324,Dave,Jameson,330033,RB,223,470,25816
12325,Mike,Jameson,220022,RB,298,698,20069
12326,Jimmy,Perez,330033,QB,487,939,66675
12327,Dave,Jameson,220022,WR,805,747,46780
12328,Bob,Nunez,220022,WR,615,397,24055
12329,Jimmy,Smith,550055,RB,877,551,20299
12330,Dave,Nunez,110011,WR,672,162,15295
12331,Mike,Smith,550055,RB,531,660,53833
12332,Bob,Nunez,440044,RB,20,526,12397
12333,Bob,Jones,330033,QB,548,674,38503
12334,Billy,Nunez,330033,QB,943,179,35762
12335,Billy,Jameson,220022,WR,35,785,57544
12336,Bob,Jones,110011,RB,804,573,34721
12337,Bob,Jones,220022,WR,226,606,10383
12338,Dave,Nunez,220022,WR,264,754,28987
12339,Jimmy,Jameson,550055,WR,488,158,47874
12340,Bob,Smith,220022,QB,860,729,49026
12341,Jimmy,Nunez,440044,WR,438,664,30584
12342,Mike,Smith,220022,QB,67,299,48512
12343,Jimmy,Perez,330033,WR,219,206,56987
12344,Mike,Perez,220022,RB,67,726,50414
12345,Bob,Jones,440044,QB,138,964,65874
12346,Bob,Jones,440044,RB,4,562,38398
12347,Mike,Smith,440044,QB,54,538,19862
12348,Jimmy,Smith,220022,QB,607,415,67105
12349,Bob,Perez,550055,QB,152,363,25788
12350,Mike,Smith,330033,WR,546,581,25191
12351,Billy,Perez,110011,RB,721,859,58764
12352,Mike,Jones,440044,RB,674,18,61904
12353,Mike,Perez,550055,WR,606,177,34201
12354,Billy,Jameson,330033,QB,741,412,46176
12355,Dave,Jameson,220022,WR,490,200,24872
12356,Bob,Perez,330033,WR,149,625,33138
12357,Billy,Nunez,220022,WR,581,163,55774
12358,Bob,Jameson,220022,WR,648,116,69277
12359,Billy,Jones,110011,WR,799,375,10013
12360,Jimmy,Nunez,220022,RB,432,204,28831
12361,Billy,Jones,550055,WR,838,376,54931
12362,Bob,Jones,550055,WR,138,89,21311
12363,Mike,Jameson,220022,RB,443,353,44097
12364,Billy,Perez,440044,RB,625,251,45745
12365,Dave,Perez,440044,RB,718,133,61775
12366,Bob,Smith,220022,WR,885,214,50715
12367,Billy,Nunez,220022,QB,949,909,39735
12368,Mike,Nunez,220022,WR,749,330,40941
12369,Bob,Nunez,330033,RB,400,332,69226
12370,Dave,Smith,110011,RB,486,409,48397
12371,Dave,Smith,550055,QB,1000,604,34489
12372,Jimmy,Smith,440044,WR,699,59,57607
12373,Billy,Jameson,330033,WR,404,966,68748
12374,Jimmy,Jameson,550055,RB,739,915,36119
12375,Bob,Nunez,440044,WR,277,785,53236
12376,Dave,Jones,550055,RB,15,639,59142
12377,Mike,Perez,110011,RB,694,623,28139
12378,Mike,Smith,330033,WR,130,241,65556
12379,Mike,Jameson,220022,WR,760,891,28426
12380,Bob,Perez,440044,QB,500,807,35894
12381,Bob,Nunez,550055,WR,947,247,24153
12382,Jimmy,Jameson,110011,QB,622,874,13131
12383,Mike,Jameson,110011,RB,458,971,54287
12384,Jimmy,Jones,110011,QB,71,19,57404
12385,Mike,Nunez,550055,WR,404,408,25122
12386,Billy,Jameson,550055,WR,816,882,45820
12387,Billy,Smith,550055,RB,657,798,52521
12388,Dave,Jones,220022,RB,92,927,69649
12389,Billy,Nunez,220022,QB,382,664,34279
12390,Billy,Perez,330033,WR,497,149,11240
12391,Bob,Nunez,110011,WR,155,570,11631
12392,Bob,Smith,330033,WR,722,587,21523
12393,Billy,Smith,440044,RB,834,554,13126
12394,Mike,Perez,440044,RB,520,453,51707
12395,Bob,Nunez,550055,WR,485,580,69727
12396,Jimmy,Perez,330033,WR,616,474,67673
12397,Mike,Jameson,330033,WR,412,46,65980
12398,Bob,Jones,110011,WR,864,663,56322
12399,Jimmy,Perez,550055,WR,962,768,21477
12400,Billy,Nunez,110011,RB,578,254,55760
12401,Dave,Smith,220022,QB,269,105,41707
12402,Bob,Jameson,550055,QB,561,192,27771
12403,Billy,Nunez,550055,RB,351,447,43887
12404,Jimmy,Smith,220022,WR,444,314,25420
12405,Bob,Jones,550055,RB,299,333,56735
12406,Billy,Jones,550055,RB,20,385,11141
12407,Billy,Nunez,550055,RB,226,903,32624
12408,Mike,Perez,550055,RB,703,343,23357
12409,Jimmy,Jones,110011,WR,776,351,44509
12410,Mike,Smith,330033,QB,67,823,50899
12411,Billy,Nunez,220022,WR,507,918,60849
12412,Bob,Smith,330033,WR,3,775,54413
12413,Mike,Smith,110011,RB,233,863,10911
12414,Billy,Perez,330033,WR,801,476,29122
12415,Bob,Nunez,330033,QB,328,615,35861
12416,Mike,Jameson,220022,QB,809,625,21981
12417,Jimmy,Nunez,330033,QB,95,983,22522
12418,Mike,Perez,440044,QB,87,386,33098
12419,Jimmy,Jameson,550055,QB,294,298,35300
12420,Bob,Jameson,220022,QB,99,204,42690
12421,Dave,Perez,110011,WR,965,587,35119
12422,Jimmy,Jones,330033,QB,214,968,23613
12423,Dave,Smith,110011,WR,266,240,14275
12424,Bob,Smith,330033,RB,9,343,10074
12425,Mike,Jameson,550055,RB,508,87,43517
12426,Bob,Jameson,220022,WR,925,186,46563
12427,Bob,Smith,330033,RB,143,602,47465
12428,Billy,Nunez,330033,RB,907,169,29820
12429,Billy,Nunez,220022,QB,718,85,40555
12430,Bob,Nunez,440044,WR,666,711,49934
12431,Billy,Jones,440044,QB,643,887,46115
12432,Billy,Jones,550055,RB,365,65,35139
12433,Billy,Jones,220022,QB,867,968,33018
12434,Dave,Perez,550055,RB,497,763,55775
12435,Dave,Jameson,440044,WR,868,463,28790
12436,Mike,Nunez,110011,WR,952,248,54978
12437,Billy,Jameson,440044,QB,666,510,55224
12438,Bob,Jameson,330033,QB,714,651,32467
12439,Billy,Jones,440044,QB,372,892,66843
12440,Dave,Perez,550055,WR,730,478,69993
12441,Billy,Smith,110011,QB,155,54,67241
12442,Billy,Jones,440044,WR,759,36,16395
12443,Jimmy,Nunez,110011,WR,696,850,50779
12444,Dave,Perez,440044,RB,742,639,51609
12445,Mike,Smith,440044,WR,493,827,63922
12446,Dave,Perez,440044,WR,508,695,44059
12447,Dave,Nunez,220022,RB,712,560,12025
12448,Bob,Smith,110011,RB,627,425,37969
12449,Jimmy,Nunez,110011,QB,243,369,33354
12450,Billy,Nunez,330033,RB,537,24,55739
12451,Jimmy,Nunez,550055,WR,766,648,26094
12452,Mike,Jones,550055,WR,898,47,17193
12453,Billy,Jones,550055,WR,833,962,48887
12454,Jimmy,Smith,220022,WR,387,697,19988
12455,Dave,Smith,220022,QB,471,408,57695
12456,Mike,Jones,220022,WR,162,815,23127
12457,Bob,Smith,550055,RB,756,335,57481
12458,Bob,Perez,330033,QB,300,795,44562
12459,Dave,Perez,220022,QB,50,405,46093
12460,Mike,Jones,330033,RB,914,559,41631
12461,Billy,Smith,110011,QB,587,748,18989
12462,Jimmy,Nunez,440044,RB,282,344,23783
12463,Mike,Jameson,440044,WR,449,313,29830
12464,Bob,Jones,330033,WR,225,215,16436
12465,Jimmy,Nunez,550055,QB,182,885,55805
12466,Billy,Smith,550055,WR,686,538,44965
12467,Jimmy,Jones,220022,RB,915,815,13905
12468,Bob,Smith,440044,RB,916,483,32752
12469,Mike,Jones,220022,QB,431,767,10367
12470,Billy,Jameson,550055,QB,886,962,37134
12471,Mike,Jones,110011,WR,487,272,69585
12472,Bob,Smith,110011,WR,459,231,63998
12473,Dave,Nunez,440044,WR,634,136,19203
12474,Bob,Jones,110011,QB,851,932,14142
12475,Jimmy,Jameson,440044,WR,794,735,67235
12476,Bob,Perez,220022,WR,34,355,12483
12477,Mike,Nunez,440044,RB,2,486,56387
12478,Dave,Smith,220022,QB,755,534,61185
12479,Mike,Jameson,330033,RB,688,697,35924
12480,Bob,Smith,550055,WR,762,9,18277
12481,Dave,Perez,440044,QB,929,128,16768
12482,Dave,Jones,110011,WR,937,186,38774
12483,Billy,Smith,110011,QB,677,797,59978
12484,Jimmy,Perez,220022,QB,274,582,12175
12485,Mike,Jones,440044,QB,577,280,19824
12486,Billy,Jameson,550055,RB,782,439,11456
12487,Bob,Nunez,550055,QB,666,423,62284
12488,Bob,Jameson,220022,QB,298,453,28407
12489,Bob,Perez,440044,WR,859,364,58618
12490,Dave,Jameson,440044,QB,222,426,49800
12491,Bob,Jones,220022,RB,386,931,46845
